City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Churapcha,RU,2022-03-27 23:09:35,62.0025,132.4325,6.12,97,100,4.79
295,Hobyo,SO,2022-03-27 23:09:35,5.3505,48.5268,79.9,64,100,12.8
296,Sarakhs,IR,2022-03-27 23:09:36,36.5449,61.1577,50.54,49,0,7.61
297,Ereymentau,KZ,2022-03-27 23:09:36,51.6199,73.1033,26.71,97,100,4.65
298,Valparaiso,CL,2022-03-27 23:07:18,-33.0393,-71.6273,66.43,62,0,13.8
299,Hithadhoo,MV,2022-03-27 23:09:37,-0.6,73.0833,81.63,65,6,6.17
300,Vanimo,PG,2022-03-27 23:09:37,-2.6741,141.3028,83.1,69,92,3.85
301,Muros,ES,2022-03-27 23:04:44,42.7762,-9.0603,56.08,82,100,5.26
302,Frei Paulo,BR,2022-03-27 23:09:38,-10.5494,-37.5344,74.75,86,100,6.93
303,Chiredzi,ZW,2022-03-27 23:09:38,-21.05,31.6667,66.0,97,12,0.96
304,Praia Da Vitoria,PT,2022-03-27 23:09:38,38.7333,-27.0667,60.76,87,87,9.24
305,Kawalu,ID,2022-03-27 23:09:39,-7.3817,108.2082,71.83,97,100,3.2
306,Hualmay,PE,2022-03-27 23:09:39,-11.0964,-77.6139,72.61,77,97,10.38
307,Ewa Beach,US,2022-03-27 23:08:13,21.3156,-158.0072,80.1,61,100,9.22
308,Kattivakkam,IN,2022-03-27 23:09:40,13.2167,80.3167,82.49,91,25,10.38
309,Los Angeles,US,2022-03-27 23:05:27,34.0522,-118.2437,75.54,57,0,13.8
310,Riyadh,SA,2022-03-27 23:08:33,24.6877,46.7219,59.14,26,0,9.62
311,Dolores,AR,2022-03-27 23:09:40,-36.3132,-57.6792,63.48,58,0,6.33
312,Shelburne,CA,2022-03-27 23:08:25,44.0787,-80.2041,15.76,81,99,17.78
313,Eirunepe,BR,2022-03-27 23:09:41,-6.6603,-69.8736,73.63,99,99,0.87
314,Souillac,MU,2022-03-27 23:09:41,-20.5167,57.5167,76.91,79,11,7.02
315,Ust-Omchug,RU,2022-03-27 23:09:42,61.15,149.6333,-0.89,95,84,6.49
316,Yerbogachen,RU,2022-03-27 23:09:42,61.2767,108.0108,14.04,95,100,8.14
317,Sucre,BO,2022-03-27 23:08:22,-19.0333,-65.2627,55.65,74,64,4.56
318,Boa Vista,BR,2022-03-27 23:09:43,2.8197,-60.6733,84.18,65,20,11.5
319,Simao,CN,2022-03-27 23:09:43,22.7886,100.9748,55.24,80,1,2.57
320,Erzurum,TR,2022-03-27 23:10:44,40.0,41.5,24.48,96,47,7.9
321,Tharad,IN,2022-03-27 23:10:44,24.3961,71.6267,74.77,48,6,4.9
322,Mikhaylovskoye,RU,2022-03-27 23:10:44,51.8239,79.7172,28.98,98,100,5.01
323,Marsh Harbour,BS,2022-03-27 23:10:45,26.5412,-77.0636,71.64,50,0,18.3
324,Flinders,AU,2022-03-27 23:10:45,-34.5833,150.8552,71.19,94,96,7.0
325,Ribeira Grande,PT,2022-03-27 23:10:45,38.5167,-28.7,60.15,85,100,16.98
326,Belmonte,BR,2022-03-27 23:07:02,-15.8631,-38.8828,78.17,80,7,6.13
327,Launceston,AU,2022-03-27 23:09:54,-41.45,147.1667,64.04,92,40,5.75
328,Puerto El Triunfo,SV,2022-03-27 23:10:46,13.2833,-88.55,85.23,51,59,6.82
329,Suez,EG,2022-03-27 23:10:46,29.9737,32.5263,55.2,70,0,9.64
330,Vertou,FR,2022-03-27 23:10:47,47.1687,-1.4693,57.18,58,0,6.91
331,Garhakota,IN,2022-03-27 23:10:47,23.7667,79.15,77.61,13,5,1.45
332,Takoradi,GH,2022-03-27 23:10:48,4.8845,-1.7554,80.96,85,73,7.05
333,Tucuman,AR,2022-03-27 23:10:48,-26.8241,-65.2226,71.6,68,0,2.3
334,Maceio,BR,2022-03-27 23:10:49,-9.6658,-35.7353,78.24,88,75,2.3
335,Kemin,KG,2022-03-27 23:10:49,42.7846,75.6892,30.99,75,27,3.83
336,Ratnagiri,IN,2022-03-27 23:10:49,16.9833,73.3,76.19,85,12,5.12
337,Levelland,US,2022-03-27 23:10:50,33.5873,-102.378,90.19,4,74,11.48
338,Kaabong,UG,2022-03-27 23:10:50,3.4836,34.1492,67.82,74,87,3.49
339,Candolim,IN,2022-03-27 23:08:25,15.5181,73.7626,82.4,74,40,8.05
340,Kudahuvadhoo,MV,2022-03-27 23:10:51,2.6708,72.8944,80.92,71,73,5.3
341,Tirumullaivasal,IN,2022-03-27 23:10:51,11.2333,79.8333,80.08,80,6,6.46
342,Malakal,SS,2022-03-27 23:10:51,9.5334,31.6605,82.89,16,37,7.67
343,Robertsport,LR,2022-03-27 23:10:52,6.7533,-11.3686,80.44,87,96,9.26
344,Keningau,MY,2022-03-27 23:10:52,5.3378,116.1602,70.97,97,100,0.76
345,Monster,NL,2022-03-27 23:10:53,52.0258,4.175,48.18,80,0,3.44
346,Ugoofaaru,MV,2022-03-27 23:10:53,5.6667,73.0,82.63,69,61,7.54
347,Erdaojiang,CN,2022-03-27 23:10:54,41.7764,126.0319,34.12,44,0,3.87
348,Semey,KZ,2022-03-27 23:10:54,50.4111,80.2275,31.78,92,100,13.31
349,Nizwa,OM,2022-03-27 23:06:53,22.9333,57.5333,75.13,27,0,0.36
350,Sur,OM,2022-03-27 23:10:54,22.5667,59.5289,79.59,47,0,3.36
351,Pundaguitan,PH,2022-03-27 23:10:55,6.3711,126.1689,80.67,75,80,7.2
352,Jiamusi,CN,2022-03-27 23:10:55,46.8333,130.35,34.75,64,6,6.29
353,Kitui,KE,2022-03-27 23:10:56,-1.367,38.0106,64.45,96,43,3.49
354,Chardara,KZ,2022-03-27 23:10:56,41.2547,67.9692,47.16,57,5,6.78
355,Yichang,CN,2022-03-27 23:10:56,30.7144,111.2847,52.95,76,0,0.76
356,Pochutla,MX,2022-03-27 23:10:57,15.7432,-96.4661,85.82,51,100,6.53
357,Santos Dumont,BR,2022-03-27 23:10:57,-21.4567,-43.5525,67.12,93,65,3.24
358,Marand,IR,2022-03-27 23:10:58,38.4329,45.7749,35.15,64,5,4.34
359,Le Mars,US,2022-03-27 23:10:58,42.7942,-96.1656,38.71,35,100,5.75
360,Ust-Kuyga,RU,2022-03-27 23:10:58,70.0167,135.6,-2.92,99,99,7.61
361,Varkaus,FI,2022-03-27 23:10:59,62.3153,27.873,22.3,94,100,12.64
362,Coihaique,CL,2022-03-27 23:10:59,-45.5752,-72.0662,48.81,87,100,8.05
363,Nakonde,ZM,2022-03-27 23:11:00,-9.3421,32.745,58.73,96,46,4.16
364,Marystown,CA,2022-03-27 23:06:29,47.1666,-55.1483,38.86,100,100,5.01
365,Severnyy,RU,2022-03-27 23:11:00,50.677,36.5532,24.84,54,75,11.18
366,Nouakchott,MR,2022-03-27 23:10:37,18.0858,-15.9785,64.33,81,82,13.35
367,Kamenka,RU,2022-03-27 23:12:01,51.3223,42.7678,23.72,85,100,19.35
368,Zhigansk,RU,2022-03-27 23:12:02,66.7697,123.3711,3.63,98,98,2.66
369,Santa Isabel Do Rio Negro,BR,2022-03-27 23:12:02,-0.4139,-65.0192,74.91,98,95,4.14
370,Hit,IQ,2022-03-27 23:12:03,33.6416,42.8251,52.72,50,0,10.51
371,Quelimane,MZ,2022-03-27 23:08:04,-17.8786,36.8883,75.63,89,96,4.61
372,Bom Jesus,BR,2022-03-27 23:12:03,-9.0744,-44.3586,76.53,80,100,2.13
373,Mersing,MY,2022-03-27 23:12:04,2.4312,103.8405,77.81,85,73,4.7
374,Ravar,IR,2022-03-27 23:12:04,31.2656,56.8055,57.4,9,0,5.32
375,Akureyri,IS,2022-03-27 23:12:04,65.6835,-18.0878,21.63,88,99,3.91
376,Buala,SB,2022-03-27 23:09:21,-8.145,159.5921,81.57,81,100,5.06
377,Zary,PL,2022-03-27 23:12:05,51.6421,15.1373,44.06,65,1,5.46
378,Kantabanji,IN,2022-03-27 23:12:05,20.4833,82.9167,77.04,14,83,1.54
379,Mezhova,UA,2022-03-27 23:12:06,48.2532,36.7347,29.19,50,45,16.33
380,Jalu,LY,2022-03-27 23:07:45,29.0331,21.5482,61.29,23,0,10.69
381,Orangeburg,US,2022-03-27 23:12:06,33.4918,-80.8557,66.49,18,0,11.5
382,Cody,US,2022-03-27 23:12:07,44.5263,-109.0565,68.92,17,0,6.91
383,Araguaina,BR,2022-03-27 23:12:07,-7.1911,-48.2072,76.15,89,98,2.71
384,Lom Sak,TH,2022-03-27 23:12:08,16.7798,101.2422,76.3,76,10,0.25
385,Thompson,CA,2022-03-27 23:12:08,55.7435,-97.8558,14.76,65,23,1.48
386,Isangel,VU,2022-03-27 23:10:49,-19.55,169.2667,82.62,70,51,7.7
387,Alofi,NU,2022-03-27 23:07:21,-19.0595,-169.9187,80.11,80,100,16.91
388,Honiara,SB,2022-03-27 23:12:09,-9.4333,159.95,83.39,75,99,1.48
389,Porto Santo,PT,2022-03-27 23:12:09,33.072,-16.3415,59.38,77,20,4.61
390,North Myrtle Beach,US,2022-03-27 23:08:06,33.816,-78.68,64.49,21,0,6.91
391,Kindu,CD,2022-03-27 23:12:10,-2.95,25.95,70.32,99,100,2.8
392,Wasilla,US,2022-03-27 23:12:10,61.5814,-149.4394,42.01,46,20,14.97
393,Cockburn Town,TC,2022-03-27 23:11:27,21.4612,-71.1419,76.68,71,82,17.58
394,Samarai,PG,2022-03-27 23:10:14,-10.6167,150.6667,83.16,73,98,1.39
395,Kaeo,NZ,2022-03-27 23:12:11,-35.1,173.7833,73.33,64,2,2.91
396,Zhezkazgan,KZ,2022-03-27 23:12:11,47.8043,67.7144,20.21,96,55,3.09
397,Praya,CV,2022-03-27 23:12:11,14.9215,-23.5087,70.34,73,20,12.66
398,Barranca,PE,2022-03-27 23:12:12,-10.75,-77.7667,72.19,76,96,8.14
399,Saint-Pierre,RE,2022-03-27 23:10:45,-21.3393,55.4781,78.48,75,100,3.44
400,Marsa Matruh,EG,2022-03-27 23:12:12,31.3525,27.2453,57.85,71,0,7.52
401,Mildura,AU,2022-03-27 23:12:13,-34.2,142.15,68.07,64,97,2.51
402,Champerico,GT,2022-03-27 23:12:13,14.3,-91.9167,77.54,67,74,7.81
403,Mut,TR,2022-03-27 23:12:14,36.6439,33.4389,45.72,47,0,6.46
404,Fort Nelson,CA,2022-03-27 23:10:34,58.8053,-122.7002,30.65,92,100,0.89
405,Naze,JP,2022-03-27 23:12:14,28.3667,129.4833,63.52,58,95,13.73
406,Estreito,BR,2022-03-27 23:11:39,-5.7833,-43.25,75.74,91,99,1.14
407,Santa Cruz,BO,2022-03-27 23:07:31,-17.8,-63.1667,77.05,65,20,4.61
408,Concepcion Del Uruguay,AR,2022-03-27 23:12:15,-32.4825,-58.2372,68.99,79,0,4.56
409,Opuwo,NA,2022-03-27 23:12:15,-18.0607,13.84,68.49,49,5,3.76
410,Aquiraz,BR,2022-03-27 23:12:16,-3.9014,-38.3911,83.17,83,100,7.56
411,Tarabuco,BO,2022-03-27 23:12:16,-19.1667,-64.9167,53.06,75,31,4.27
412,San Cristobal,VE,2022-03-27 23:12:16,7.7669,-72.225,73.58,74,95,2.95
413,Sterling,US,2022-03-27 23:12:17,39.0062,-77.4286,39.22,49,75,23.02
414,Vila Franca Do Campo,PT,2022-03-27 23:12:17,37.7167,-25.4333,59.41,85,30,9.46
415,Kondoa,TZ,2022-03-27 23:13:18,-4.9,35.7833,64.2,86,75,2.98
416,Muisne,EC,2022-03-27 23:13:18,0.6,-80.0333,79.92,78,89,2.66
417,Rudnogorsk,RU,2022-03-27 23:13:19,57.2639,103.7519,10.69,92,100,8.37
418,Okahandja,NA,2022-03-27 23:13:19,-21.9833,16.9167,68.11,35,0,4.59
419,Sao Gabriel Da Cachoeira,BR,2022-03-27 23:13:19,-0.1303,-67.0892,73.63,98,100,2.37
420,Dzerzhinsk,RU,2022-03-27 23:13:20,56.2389,43.4631,22.82,67,75,11.18
421,Fairbanks,US,2022-03-27 23:10:48,64.8378,-147.7164,39.16,59,0,4.61
422,Owando,CG,2022-03-27 23:13:20,-0.4819,15.8999,74.86,79,89,3.36
423,Balabac,PH,2022-03-27 23:13:21,7.9868,117.0645,79.03,82,95,3.09
424,Kitovo,RU,2022-03-27 23:13:21,56.8659,41.2825,18.75,82,99,14.92
425,Sola,VU,2022-03-27 23:13:21,-13.8833,167.55,82.78,72,98,11.27
426,Umm Lajj,SA,2022-03-27 23:13:22,25.0213,37.2685,78.03,23,62,25.81
427,Vilhena,BR,2022-03-27 23:13:22,-12.7406,-60.1458,72.0,96,100,1.54
428,Olafsvik,IS,2022-03-27 23:13:23,64.8945,-23.7142,32.83,72,100,22.95
429,Velyka Bahachka,UA,2022-03-27 23:13:23,49.7912,33.7226,30.18,49,63,9.66
430,Carmelo,UY,2022-03-27 23:13:24,-33.9892,-58.2856,66.69,61,0,3.13
431,Hereford,GB,2022-03-27 23:13:24,52.0568,-2.7148,48.76,90,94,1.41
432,Langenburg,DE,2022-03-27 23:13:24,49.2544,9.8458,50.7,76,0,6.91
433,Kandry,RU,2022-03-27 23:13:25,54.5667,54.1167,28.98,96,100,7.67
434,Lavrentiya,RU,2022-03-27 23:09:22,65.5833,-171.0,15.78,77,69,3.0
435,Slagelse,DK,2022-03-27 23:13:25,55.4028,11.3546,43.45,67,88,15.52
436,Namasuba,UG,2022-03-27 23:13:26,0.6894,32.4214,64.04,98,100,1.88
437,Wanaka,NZ,2022-03-27 23:11:47,-44.7,169.15,67.86,46,0,2.57
438,Baripada,IN,2022-03-27 23:13:26,21.935,86.7214,75.69,58,73,2.26
439,Tuatapere,NZ,2022-03-27 23:12:12,-46.1333,167.6833,66.54,59,3,1.03
440,Vao,NC,2022-03-27 23:13:27,-22.6667,167.4833,76.6,69,19,16.15
441,Jiayuguan,CN,2022-03-27 23:13:27,39.8167,98.3,45.1,18,95,13.47
442,Kjellerup,DK,2022-03-27 23:13:28,56.2858,9.4353,42.31,93,80,10.36
443,Leh,IN,2022-03-27 23:13:28,34.1667,77.5833,18.81,69,4,2.89
444,Zlobin,HR,2022-03-27 23:13:29,45.2924,14.6541,43.16,76,0,3.44
445,Karoi,ZW,2022-03-27 23:13:29,-16.8099,29.6925,63.07,97,99,3.04
446,Acapulco,MX,2022-03-27 23:10:21,16.8634,-99.8901,84.02,48,100,9.22
447,North Bend,US,2022-03-27 23:11:01,43.4065,-124.2243,58.24,91,20,6.91
448,Tura,IN,2022-03-27 23:11:47,25.5198,90.2201,68.94,59,1,4.07
449,Tarnogskiy Gorodok,RU,2022-03-27 23:13:30,60.4997,43.5761,15.15,87,100,12.35
450,Aloleng,PH,2022-03-27 23:13:30,16.1307,119.7824,80.26,75,63,5.5
451,Kelowna,CA,2022-03-27 23:12:55,49.8831,-119.4857,61.65,57,100,3.0
452,Mandalgovi,MN,2022-03-27 23:13:31,45.7625,106.2708,32.92,34,100,7.23
453,Jining,CN,2022-03-27 23:13:31,35.405,116.5814,42.85,64,84,10.38
454,Yar-Sale,RU,2022-03-27 23:09:26,66.8333,70.8333,12.22,93,100,16.24
455,Sumbe,AO,2022-03-27 23:13:32,-11.2061,13.8437,78.17,88,100,4.56
456,Tiksi,RU,2022-03-27 23:11:46,71.6872,128.8694,-2.99,95,100,4.32
457,Moranbah,AU,2022-03-27 23:13:32,-22.0016,148.0466,75.58,66,0,7.07
458,Los Llanos De Aridane,ES,2022-03-27 23:13:32,28.6585,-17.9182,58.75,90,0,9.22
459,Bougouni,ML,2022-03-27 23:13:33,11.417,-7.479,91.44,32,49,1.72
460,Oksfjord,NO,2022-03-27 23:14:33,70.2396,22.3479,10.47,91,80,9.89
461,Jiangyou,CN,2022-03-27 23:14:34,31.7667,104.7167,55.24,81,90,2.62
462,Moctezuma,MX,2022-03-27 23:14:34,29.8,-109.6667,87.3,7,77,16.02
463,Oranjemund,NA,2022-03-27 23:14:35,-28.55,16.4333,63.09,67,0,1.83
464,Vestmannaeyjar,IS,2022-03-27 23:14:35,63.4427,-20.2734,43.45,84,100,26.49
465,Te Anau,NZ,2022-03-27 23:13:53,-45.4167,167.7167,66.31,55,5,1.25
466,Bonavista,CA,2022-03-27 23:14:36,48.6499,-53.1147,33.03,94,100,22.79
467,Bognor Regis,GB,2022-03-27 23:14:36,50.7821,-0.6798,47.28,88,0,9.91
468,Dmitriyevka,RU,2022-03-27 23:14:36,54.75,55.3333,33.35,98,100,8.16
469,Suihua,CN,2022-03-27 23:14:37,46.6406,126.9969,34.09,60,19,9.6
470,Banjar,ID,2022-03-27 23:14:37,-8.19,114.9675,77.16,86,100,1.9
471,Turukhansk,RU,2022-03-27 23:14:37,65.8167,87.9833,-15.47,100,100,5.14
472,Sandwick,GB,2022-03-27 23:14:38,60.0,-1.25,46.22,93,4,19.57
473,Atar,MR,2022-03-27 23:14:06,20.5169,-13.0499,75.67,16,93,4.61
474,Vila,PT,2022-03-27 23:14:38,42.0304,-8.1588,50.88,75,83,3.96
475,Tripoli,LY,2022-03-27 23:09:49,32.8752,13.1875,62.02,80,100,8.63
476,Misawa,JP,2022-03-27 23:14:39,40.6836,141.3597,39.6,63,69,19.26
477,Vinh,VN,2022-03-27 23:14:39,18.6667,105.6667,64.9,88,100,7.94
478,Kisangani,CD,2022-03-27 23:14:40,0.5167,25.2,70.14,98,100,2.95
479,Evensk,RU,2022-03-27 23:14:40,61.95,159.2333,13.15,78,96,22.97
480,Mont-Dore,NC,2022-03-27 23:14:40,-22.2833,166.5833,84.18,99,41,10.85
481,Hulan,CN,2022-03-27 23:14:41,45.9833,126.6,34.43,57,5,10.36
482,Nome,US,2022-03-27 23:13:38,64.5011,-165.4064,28.47,64,0,8.05
483,Kerema,PG,2022-03-27 23:14:41,-7.9631,145.7785,82.56,74,51,3.69
484,Eydhafushi,MV,2022-03-27 23:14:42,5.1033,73.0708,82.06,74,87,8.37
485,Moron,AR,2022-03-27 23:14:42,-34.6534,-58.6198,74.95,64,0,2.8
486,Mayor Pablo Lagerenza,PY,2022-03-27 23:14:43,-19.9309,-60.7718,81.0,41,78,5.37
487,Makuyuni,TZ,2022-03-27 23:14:43,-4.7333,38.1,72.46,85,28,1.34
488,Gorontalo,ID,2022-03-27 23:14:44,0.5412,123.0595,76.5,91,99,1.5
489,Beaverlodge,CA,2022-03-27 23:14:44,55.2166,-119.4361,36.75,83,100,5.01
490,Nelson Bay,AU,2022-03-27 23:14:44,-32.7167,152.15,71.65,92,100,5.44
491,Bavly,RU,2022-03-27 23:09:45,54.393,53.2602,27.72,93,96,8.14
492,Santo Domingo,DO,2022-03-27 23:14:45,18.5001,-69.9886,80.92,79,40,6.91
493,Dunmore East,IE,2022-03-27 23:14:45,52.1514,-6.9861,48.69,68,0,7.23
494,Nantucket,US,2022-03-27 23:11:42,41.2835,-70.0995,46.51,57,40,18.41
495,Pandan,PH,2022-03-27 23:14:46,14.0453,124.1694,78.67,87,100,8.79
496,Tanout,NE,2022-03-27 23:14:46,14.9709,8.8879,71.51,9,1,12.24
497,Hamina,FI,2022-03-27 23:14:47,60.5697,27.1979,25.88,96,100,20.87
498,Ishigaki,JP,2022-03-27 23:14:47,24.3448,124.1572,69.58,86,100,20.04
499,Katsuura,JP,2022-03-27 23:14:47,35.1333,140.3,55.09,81,82,11.3
500,Sungairaya,ID,2022-03-27 23:14:48,0.7,108.9,75.78,91,59,4.16
501,Bonfim,BR,2022-03-27 23:14:48,3.0833,-59.95,82.76,64,96,7.87
502,Mount Isa,AU,2022-03-27 23:14:48,-20.7333,139.5,83.97,23,0,12.66
503,Zapolyarnyy,RU,2022-03-27 23:14:49,69.4154,30.8136,6.08,99,67,2.71
504,Hofn,IS,2022-03-27 23:14:49,64.2539,-15.2082,32.56,73,100,8.25
505,Santona,ES,2022-03-27 23:14:49,43.4439,-3.4576,62.53,72,46,6.67
506,Ramnagar,IN,2022-03-27 23:14:50,29.4,79.1167,67.39,22,6,5.77
507,Luebo,CD,2022-03-27 23:14:50,-5.35,21.4167,72.88,87,93,0.81
508,Caernarfon,GB,2022-03-27 23:15:51,53.1413,-4.2702,53.08,77,48,1.14
509,Daru,PG,2022-03-27 23:13:59,-9.0763,143.2092,77.77,90,100,2.86
510,Fuyang,CN,2022-03-27 23:15:51,32.9,115.8167,43.41,73,54,10.22
511,Gboko,NG,2022-03-27 23:15:51,7.3179,8.9951,85.51,12,5,5.44
512,Bonthe,SL,2022-03-27 23:15:52,7.5264,-12.505,78.35,85,81,3.2
513,Qaqortoq,GL,2022-03-27 23:15:52,60.7167,-46.0333,26.78,70,82,6.38
514,Lake City,US,2022-03-27 23:15:53,30.1897,-82.6393,74.91,27,0,10.36
515,Price,US,2022-03-27 23:15:53,39.5994,-110.8107,75.11,9,0,12.66
516,Zambezi,ZM,2022-03-27 23:15:53,-13.5432,23.1047,64.81,94,95,3.91
517,San Rafael,AR,2022-03-27 23:15:54,-34.6177,-68.3301,74.3,23,54,5.82
518,Ulaangom,MN,2022-03-27 23:15:54,49.9811,92.0667,7.11,82,24,3.87
519,Mandera,KE,2022-03-27 23:15:55,3.9366,41.867,84.76,39,64,11.81
520,Nongan,CN,2022-03-27 23:15:55,44.382,125.1685,34.95,42,0,12.68
521,Snezhnogorsk,RU,2022-03-27 23:15:55,69.1933,33.2531,-4.22,97,98,3.89
522,Rajampet,IN,2022-03-27 23:15:56,14.1833,79.1667,76.8,78,8,2.66
523,Alice Town,BS,2022-03-27 23:15:56,25.7167,-79.3,72.88,48,0,15.39
524,Krasnogorsk,RU,2022-03-27 23:14:15,55.8225,37.3181,23.05,51,0,11.18
525,Lamu,KE,2022-03-27 23:15:56,-2.2717,40.902,82.62,86,36,8.72
526,Dovolnoye,RU,2022-03-27 23:15:57,54.4958,79.6671,12.47,94,100,6.04
527,Saint-Augustin,CA,2022-03-27 23:15:57,51.226,-58.6502,33.6,96,100,18.34
528,Kuldur,RU,2022-03-27 23:15:58,49.2167,131.6333,23.92,87,81,3.74
529,Kibaya,TZ,2022-03-27 23:15:58,-5.3,36.5667,58.69,95,24,3.44
530,Hami,CN,2022-03-27 23:15:58,42.8,93.45,48.11,37,100,14.67
531,Gainesville,US,2022-03-27 23:13:27,29.6516,-82.3248,74.08,32,0,13.8
532,Damghan,IR,2022-03-27 23:15:59,36.1683,54.348,46.92,37,0,4.81
533,Birao,CF,2022-03-27 23:16:00,10.2849,22.7882,72.52,12,41,6.69
534,Omboue,GA,2022-03-27 23:16:00,-1.5746,9.2618,78.84,91,82,7.14
535,Gladstone,AU,2022-03-27 23:16:00,-23.85,151.25,80.78,69,17,5.75
536,Mao,ES,2022-03-27 23:16:01,39.8885,4.2658,50.56,100,0,8.05
537,Acajutla,SV,2022-03-27 23:16:01,13.5928,-89.8275,84.6,54,86,6.73
538,Morden,CA,2022-03-27 23:16:01,49.1919,-98.1014,25.09,58,18,5.75
539,Puerto Escondido,MX,2022-03-27 23:16:02,15.85,-97.0667,76.03,100,75,6.91
540,Carbonia,IT,2022-03-27 23:16:02,39.1672,8.5222,52.75,75,19,3.44
541,Sao Filipe,CV,2022-03-27 23:16:03,14.8961,-24.4956,70.54,71,100,7.9
542,Pizhma,RU,2022-03-27 23:16:03,57.8642,47.1171,17.65,86,100,11.79
543,Port Hardy,CA,2022-03-27 23:16:04,50.6996,-127.4199,48.38,93,100,8.05
544,Mabaruma,GY,2022-03-27 23:16:04,8.2,-59.7833,74.77,82,96,5.44
545,Shingu,JP,2022-03-27 23:16:04,33.7333,135.9833,55.2,64,100,6.02
546,Tezu,IN,2022-03-27 23:16:05,27.9167,96.1667,67.05,59,9,4.72
547,Starobaltachevo,RU,2022-03-27 23:16:05,56.0013,55.9213,31.32,95,100,9.98
548,Lubango,AO,2022-03-27 23:16:06,-14.9172,13.4925,61.63,56,100,1.52
549,Vytegra,RU,2022-03-27 23:16:06,61.0064,36.4481,10.74,97,23,4.7
550,Tautira,PF,2022-03-27 23:16:06,-17.7333,-149.15,81.36,75,65,14.56
551,Bokoro,TD,2022-03-27 23:16:07,12.3807,17.0568,76.77,9,47,15.66
552,Saldanha,ZA,2022-03-27 23:16:07,-33.0117,17.9442,62.96,73,7,5.39
553,Abonnema,NG,2022-03-27 23:16:08,4.7084,6.7931,80.6,83,37,5.26
554,Lebedyn,UA,2022-03-27 23:16:08,50.5852,34.4849,28.69,50,34,13.69
555,Morondava,MG,2022-03-27 23:16:08,-20.2833,44.2833,77.36,90,29,6.13
556,Dudinka,RU,2022-03-27 23:17:09,69.4058,86.1778,2.19,97,95,6.64
557,Ichhawar,IN,2022-03-27 23:17:09,23.0167,77.0167,79.11,19,19,8.39
558,Petukhovo,RU,2022-03-27 23:17:10,55.0692,67.9019,17.69,95,73,8.97
559,Gaoua,BF,2022-03-27 23:17:10,10.2992,-3.2508,89.83,28,73,3.87
560,San Quintin,MX,2022-03-27 23:17:11,30.4833,-115.95,64.02,63,50,5.64
561,Pirapemas,BR,2022-03-27 23:17:11,-3.7267,-44.2233,74.05,98,100,3.31
562,General Pico,AR,2022-03-27 23:14:06,-35.6566,-63.7568,68.14,42,0,8.16
563,Isetskoye,RU,2022-03-27 23:17:12,56.4858,65.3226,18.45,90,100,12.12
564,Devin,BG,2022-03-27 23:17:12,41.7433,24.4,38.97,84,4,0.27
565,Lodja,CD,2022-03-27 23:17:12,-3.4833,23.4333,71.46,96,98,1.77
566,Kalmar,SE,2022-03-27 23:17:13,56.6616,16.3616,46.15,73,3,14.97
567,Jiazi,CN,2022-03-27 23:17:13,22.8779,116.067,61.54,76,100,19.39
568,Moose Factory,CA,2022-03-27 23:17:14,51.2585,-80.6094,3.2,71,100,11.5
569,Faya,SA,2022-03-27 23:12:37,18.3851,42.4509,57.72,37,0,3.2
570,Ravenna,IT,2022-03-27 23:17:14,44.4167,11.9833,51.69,96,55,2.24
571,Seoul,KR,2022-03-27 23:12:21,37.5683,126.9778,36.84,25,7,1.03
572,Fallon,US,2022-03-27 23:17:15,39.4735,-118.7774,75.07,13,75,3.44
573,Manggar,ID,2022-03-27 23:17:15,-2.8833,108.2667,79.11,83,68,5.68
574,Kayerkan,RU,2022-03-27 23:17:15,69.3497,87.7602,4.06,97,99,5.08
575,La Ronge,CA,2022-03-27 23:17:16,55.1001,-105.2842,19.65,73,100,13.8
576,Akyab,MM,2022-03-27 23:17:16,20.15,92.9,77.94,84,25,2.71
577,Kalamazoo,US,2022-03-27 23:16:59,42.2506,-85.55,26.91,58,75,19.57
578,Verkh-Usugli,RU,2022-03-27 23:17:17,52.7,115.1667,10.35,84,37,5.7
579,Gushikawa,JP,2022-03-27 23:17:17,26.3544,127.8686,63.63,77,75,12.66
580,Lazaro Cardenas,MX,2022-03-27 23:15:28,17.9583,-102.2,82.98,44,79,10.74
581,Maragogi,BR,2022-03-27 23:17:18,-9.0122,-35.2225,78.57,85,94,8.03
582,Grafton,US,2022-03-27 23:16:22,42.207,-71.6856,41.52,51,100,16.11
583,Koungou,YT,2022-03-27 23:17:18,-12.7336,45.2042,76.71,88,0,3.44
584,Babstovo,RU,2022-03-27 23:13:29,48.1167,132.4833,24.57,85,21,4.99
585,Mayo,US,2022-03-27 23:17:19,38.8876,-76.5119,40.08,48,100,20.0
586,Araouane,ML,2022-03-27 23:17:19,18.9048,-3.5265,84.2,16,50,10.58
587,Yarmouth,US,2022-03-27 23:17:20,41.7057,-70.2286,45.97,62,91,17.0
588,Zubtsov,RU,2022-03-27 23:17:20,56.1753,34.5894,20.12,80,99,9.66
589,Zhireken,RU,2022-03-27 23:17:21,52.8249,117.3076,10.0,92,79,4.74
590,Tokmak,UA,2022-03-27 23:17:21,47.2514,35.7058,32.31,46,4,13.78
591,Taldan,RU,2022-03-27 23:17:22,53.6667,124.8,19.36,84,99,2.55
